Date,Open,High,Low,Close,Volume,Adj Close
2014-04-04,136.89999,137.77,135.77,135.86,2735300,131.85558
2014-04-03,136.22,137.19,135.70,136.14,2676200,132.12732
2014-04-02,135.99001,136.25,135.33,136.00,3281400,131.99144
2014-04-01,135.88,136.64999,135.67,136.53,2370800,132.50583
2014-03-31,134.61,135.87,134.58,135.66,2711800,131.66147
2014-03-28,133.58,134.97,133.17999,134.20,1906500,130.24449
2014-03-27,132.82001,133.49001,132.17999,132.84,2402500,128.92458
2014-03-26,134.66,134.89,133.09,133.09,2318900,129.16721
2014-03-25,133.66,134.53,132.89999,134.06,2897600,130.10863
2014-03-24,133.32001,133.70,131.88,132.42,2793600,128.51697
2014-03-21,133.58,134.24001,132.89999,133.12,5920400,129.19632
2014-03-20,131.14999,132.85001,130.86,132.42999,2577500,128.52666
2014-03-19,132.75,132.85001,130.58,131.23,2141000,127.36204
2014-03-18,132.49001,133.23,132.25,132.74001,2032800,128.82753
2014-03-17,130.66,132.69,130.66,132.27,2529400,128.37138
2014-03-14,130.08,131.11,129.70,129.83,2975100,126.0033
2014-03-13,133.19,133.67,130.64,130.81,2520700,126.95441
2014-03-12,132.07001,132.75999,131.59,132.57001,2637000,128.66255
2014-03-11,133.73,133.84,132.23,132.50999,1928900,128.60431
2014-03-10,133.98,134.08,133.10001,133.56,1966100,129.62337
2014-03-07,134.88,135.00,133.71001,134.11,2381400,130.15715
2014-03-06,134.37,134.74001,134.02,134.08,2236800,130.12804
2014-03-05,132.66,134.03,132.19,133.85001,3551400,129.90482
2014-03-04,131.92,133.08,131.58,132.67999,6975500,128.76929
2014-03-03,133.07001,133.81,131.67,132.21001,2814400,128.31316
2014-02-28,134.19,135.20,133.92,134.73,3179400,130.75887
2014-02-27,132.63,134.58,132.00,134.34,3124000,130.38037
2014-02-26,133.13,133.46001,132.28,132.86,2771100,128.944
2014-02-25,132.27,133.42999,131.86,132.92999,2863100,129.01192
2014-02-24,131.89,133.46001,131.44,132.20,2454300,128.30345
2014-02-21,131.56,132.33,131.30,131.57001,2574300,127.69202
2014-02-20,130.64999,132.03,130.05,131.56,2155800,127.68231
2014-02-19,131.33,132.71001,130.46001,130.56,2719400,126.71178
2014-02-18,132.31,132.75,131.64,131.80,2876500,127.91524
2014-02-14,129.77,132.19,129.50,132.12,3030000,128.2258
2014-02-13,129.28999,130.38,128.66,130.14,2850600,126.30417
2014-02-12,130.34,131.00,130.00999,130.44,2100600,126.59533
2014-02-11,129.70,131.49001,129.64999,130.98,2604000,126.2896
2014-02-10,129.64999,130.41,129.02,129.70,3317400,125.05544
2014-02-07,129.57001,130.39,128.81,130.33,3263200,125.66289
2014-02-06,127.60,129.20,127.10,128.89999,3828400,124.28409
2014-02-05,128.00999,128.75999,125.92,127.36,4960000,122.79924
2014-02-04,126.09,127.64,124.12,126.72,7412500,122.18216
2014-02-03,128.22,128.59,123.61,123.90,4245100,119.46314
2014-01-31,126.60,129.20,126.42,128.19,3715400,123.59952
2014-01-30,129.96001,129.96001,126.53,128.05,4102600,123.46453
2014-01-29,130.10001,131.27,129.00,130.25,3584000,125.58575
2014-01-28,129.42999,130.00999,129.10001,129.81,2734200,125.1615
2014-01-27,130.02,130.59,128.66,128.96001,3312800,124.34195
2014-01-24,133.73,133.73,130.22,130.22,3776100,125.55682
2014-01-23,135.64,135.66,133.95,134.71001,2720300,129.88605
2014-01-22,137.35001,137.49001,136.33,136.48,2118800,131.59265
2014-01-21,138.45,138.95,136.30,136.99001,2705700,132.0844
2014-01-17,137.98,138.75,136.98,137.31,2327900,132.39293
2014-01-16,137.74001,138.50,137.63,138.16,1792700,133.21249
2014-01-15,137.77,138.82001,137.56,138.44,3025900,133.48247
2014-01-14,135.11,137.41,134.74001,137.41,2479700,132.48935
2014-01-13,135.81,137.06,134.57001,134.67999,2633400,129.8571
2014-01-10,136.95,137.19,135.67999,136.17999,3254300,131.30339
2014-01-09,137.02,137.42999,136.20,136.45,2539900,131.56372
2014-01-08,137.48,137.75,136.34,136.63,3122700,131.73729
2014-01-07,137.45,138.20,137.13,137.64999,2525500,132.72075
2014-01-06,138.75,139.28999,137.48,137.63,2712100,132.70148
2014-01-03,138.37,138.88,138.03,138.45,2133300,133.4921
2014-01-02,138.05,139.00,137.61,138.13,3052100,133.18356
2013-12-31,140.00,140.42999,139.48,140.25,1846500,135.22765
2013-12-30,139.08,139.64999,138.78999,139.42,1714300,134.42737
2013-12-27,138.78,139.39999,138.55,139.35001,1894900,134.35988
2013-12-26,137.30,138.67999,137.03,138.28999,2158200,133.33783
2013-12-24,137.23,137.34,136.35001,136.99001,1311700,132.0844
2013-12-23,137.10001,137.42999,136.32001,136.80,3439600,131.9012
2013-12-20,136.78,138.09,136.60001,136.72,5856800,131.82407
2013-12-19,135.06,136.52,134.73,136.41,4080900,131.52516
2013-12-18,131.48,135.81,131.48,135.80,5580000,130.93701
2013-12-17,130.42,131.62,129.98,131.39,6206800,126.68492
2013-12-16,126.77,128.77,126.47,127.66,2805300,123.0885
2013-12-13,126.65,127.35,125.98,126.43,1743400,121.90254
2013-12-12,126.63,127.39,125.98,126.58,2486700,122.04717
2013-12-11,128.74001,129.66,126.71,126.77,3897500,122.23036
2013-12-10,128.07001,128.53,127.53,127.55,2353100,122.98244
2013-12-09,128.80,129.17999,128.39,128.57001,2064400,123.96592
2013-12-06,128.19,128.80,127.85,128.61,2886100,124.00448
2013-12-05,126.40,127.65,126.22,126.83,2842700,122.28822
2013-12-04,125.95,127.59,125.49,126.46,3450700,121.93147
2013-12-03,126.06,127.39,125.15,126.60,7864500,122.06645
2013-12-02,131.67,132.00,127.39,127.68,6897900,123.10778
2013-11-29,133.50999,134.16,133.34,133.50999,2029000,128.729
2013-11-27,132.63,133.64999,131.94,133.50,2433500,128.71936
2013-11-26,131.45,132.64,131.33,132.14999,4229600,127.4177
2013-11-25,131.80,131.87,130.94,131.23,2496300,126.53065
2013-11-22,130.36,132.55,129.82001,131.02,1644800,126.32818
2013-11-21,129.69,130.41,129.59,130.35001,1576100,125.68217
2013-11-20,129.50,130.30,128.55,129.17999,2691800,124.55405
2013-11-19,130.02,130.78,129.92,130.05,2532500,124.78065
2013-11-18,129.91,130.50,129.78,130.13,2148200,124.85741
2013-11-15,129.14999,130.00,128.98,129.85001,2360400,124.58875
2013-11-14,128.97,130.12,128.80,129.78999,2569800,124.53117
2013-11-13,127.86,128.66,127.43,128.59,2426300,123.3798
2013-11-12,128.14999,128.59,127.55,128.36,2428600,123.15912
2013-11-11,127.54,128.17,127.25,127.95,1751500,122.76573
2013-11-08,126.03,128.02,126.03,127.99,2234300,122.80411
2013-11-07,127.15,127.88,126.23,126.41,3188900,121.28813
2013-11-06,126.46,127.32,126.23,127.13,1910300,121.97895
2013-11-05,125.75,126.46,124.86,126.12,1757900,121.00988
2013-11-04,125.98,126.49,125.56,126.32,1741500,121.20177
2013-11-01,126.76,126.93,125.12,125.90,1676600,120.7988
2013-10-31,124.97,126.38,124.95,125.85,2327200,120.75082
2013-10-30,125.57,125.98,124.76,124.79,2107700,119.73377
2013-10-29,125.08,125.48,124.62,125.28,1986700,120.20391
2013-10-28,124.13,125.32,123.80,124.92,2358400,119.8585
2013-10-25,123.05,124.46,122.87,124.42,2054300,119.37876
2013-10-24,122.96,124.96,122.70,123.49,3851100,118.48644
2013-10-23,123.43,123.73,122.50,123.20,2337500,118.20819
2013-10-22,123.36,124.32,123.28,123.80,2053500,118.78388
2013-10-21,122.79,123.31,122.68,123.25,1762200,118.25616
2013-10-18,122.87,123.45,122.40,122.84,2590500,117.86278
2013-10-17,120.74,122.87,120.71,122.62,2791700,117.6517
2013-10-16,120.86,120.94,120.14,120.94,2646400,116.03976
2013-10-15,121.28,121.38,119.79,119.82,2720500,114.96514
2013-10-14,120.26,121.70,120.00,121.40,1866800,116.48112
2013-10-11,119.16,120.77,118.39,120.72,2492700,115.82867
2013-10-10,118.60,119.34,118.32,119.34,2688800,114.50459
2013-10-09,117.27,117.96,116.65,117.57,2499200,112.8063
2013-10-08,118.72,119.22,117.10,117.16,2869000,112.41293
2013-10-07,118.56,119.27,118.28,118.69,1931200,113.88093
2013-10-04,118.37,119.71,118.13,119.40,1983700,114.56216
2013-10-03,118.71,119.11,117.89,118.55,2525800,113.7466
2013-10-02,119.13,119.59,118.44,119.20,2056500,114.37026
2013-10-01,119.69,119.82,118.80,119.62,1854800,114.77325
2013-09-30,119.39,119.96,118.67,119.41,2104700,114.57175
2013-09-27,119.97,120.30,119.26,120.22,2028100,115.34894
